job_id,isic_1digit,isic_2digit,isic_3digit,isic_4digit,isic_1digit_confidence,isic_2digit_confidence,isic_3digit_confidence,isic_4digit_confidence,isco_1digit,isco_2digit,isco_3digit,isco_4digit,isco_1digit_confidence,isco_2digit_confidence,isco_3digit_confidence,isco_4digit_confidence,classification_summary
25344,H - Transportation and storage,53 - Postal and courier activities,532 - Other postal and courier activities,5320 - Other postal and courier activities,0.95,0.92,0.88,0.8,1 - Managers,13 - Production and specialised services managers,,,0.95,0.65,0.25,0.1,
20735,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.92,0.8,0.7,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,7232 - Aircraft engine mechanics and repairers,0.9,0.8,0.75,0.6,
24481,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.99,0.98,0.95,0.92,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,,,0.95,0.8,0.3,0.2,
24977,N - Administrative and support service activities,81 - Services to buildings and landscape activities,813 - Landscape service activities,8130 - Landscape service activities,0.9,0.9,0.95,0.95,"6 - Skilled agricultural, forestry and fishery workers",61 - Market-oriented skilled agricultural workers,611 - Market gardeners and crop growers (including horticultural workers),6112 - Gardeners and landscape gardeners (garden and horticultural workers),0.85,0.7,0.65,0.55,
25062,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,06.1 - Extraction of crude petroleum and natural gas (group),06.10 - Extraction of crude petroleum and natural gas (class),0.95,0.9,0.8,0.75,4 - Clerical support workers,41 - General and keyboard clerical support workers,411 - General office clerks,4110 - General office clerks (unit group),0.95,0.85,0.8,0.75,
24476,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.97,0.9,1 - Managers,13 - Production and specialised services managers,,,0.95,0.85,0.25,0.1,
24888,P - Education,85 - Education,855 - Other education,8550 - Other education not elsewhere classified,0.85,0.8,0.75,0.7,1 - Managers,13 - Production and specialised services managers,134 - Other specialist managers (incl. education managers),1343 - Education managers,0.9,0.75,0.7,0.65,
24947,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Other non-ferrous metal ore mining,0.95,0.9,0.85,0.8,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2141 - Civil engineers,0.85,0.8,0.75,0.65,
25054,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,842 - Provision of services to the community as a whole (provincial and local government activities),,0.95,0.95,0.85,0.25,1 - Managers,"11 - Chief executives, senior officials and legislators",111 - Senior government officials / Legislators and senior officials,,0.98,0.88,0.75,0.3,
25322,L - Real estate activities,68 - Real estate activities,682 - Renting and operating of own or leased real estate,6820 - Renting and operating of own or leased real estate,0.95,0.95,0.9,0.85,1 - Managers,13 - Production and specialised services managers,133 - Production and specialised services managers,1339 - Other production and specialised services managers,0.99,0.8,0.7,0.6,
25299,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.9,0.85,0.8,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,3119 - Physical and engineering science technicians not elsewhere classified,0.95,0.9,0.85,0.7,
24738,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.96,0.94,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2146 - Mining engineers,0.99,0.97,0.95,0.92,
25168,F - Construction,43 - Specialised construction activities,"43.2 - Electrical, plumbing and other construction installation activities",43.29 - Other construction installation,0.95,0.9,0.85,0.75,7 - Craft and related trades workers,71 - Building and related trades workers,,,0.95,0.8,0.3,0.2,
25351,N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities",829 - Other business support service activities n.e.c.,8299 - Other business support service activities n.e.c.,0.9,0.88,0.82,0.78,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and retail cashiers,,0.95,0.92,0.75,0.3,
25204,L - Real estate activities,68 - Real estate activities,682 - Rental and operating of own or leased real estate,6820 - Renting and operating of own or leased real estate,0.95,0.92,0.88,0.8,3 - Technicians and associate professionals,33 - Business and administration associate professionals,332 - Sales and purchasing agents and brokers (incl. leasing/letting roles),3322 - Real estate agents and property managers,0.8,0.75,0.6,0.6,
25105,C - Manufacturing,23 - Manufacture of other non-metallic mineral products,"239 - Manufacture of non-metallic mineral products n.e.c. (e.g., building products)",,0.95,0.85,0.8,0.2,1 - Managers,12 - Administrative and commercial managers,122 - Sales and marketing managers,1221 - Sales and marketing managers,0.99,0.85,0.9,0.9,
25202,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,061 - Extraction of crude petroleum and natural gas,0610 - Extraction of crude petroleum and natural gas,0.95,0.95,0.92,0.92,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2146 - Petroleum engineers,0.95,0.9,0.8,0.75,
25178,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,061,0610,0.95,0.95,0.8,0.7,1 - Managers,12 - Administrative and commercial managers,121,1211,0.95,0.9,0.85,0.8,
25008,F - Construction,42 - Civil engineering,429 - Construction of other civil engineering projects,4290 - Construction of other civil engineering projects,0.95,0.85,0.7,0.6,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical and material recording clerks,4311 - Stock clerks and order clerks,0.85,0.75,0.6,0.5,
25289,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,1.0,0.99,0.98,0.9,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2141 - Civil engineers,0.95,0.95,0.9,0.85,
25188,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.98,0.95,0.9,0.6,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Chemical and physical science technicians,,0.9,0.85,0.8,0.3,
25358,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Other non-ferrous metal ores,1.0,0.99,0.9,0.6,1 - Managers,13 - Production and specialized services managers,"132 - Manufacturing, mining and construction managers",1322 - Mining and quarrying managers,1.0,0.95,0.8,0.7,
25206,H - Transportation and storage,49 - Land transport and transport via pipelines,492 - Freight transport by road,4920 - Freight transport by road,0.98,0.97,0.95,0.95,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining, construction and distribution managers",1322 - Transport and distribution managers,0.95,0.75,0.6,0.6,
25231,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.95,0.95,0.95,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resources managers,0.98,0.9,0.88,0.7,
24138,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.99,0.95,0.85,0.3,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,311 - Physical and engineering science technicians,3112 - Mining and metallurgical technicians (or equivalent mining technician role),0.9,0.75,0.6,0.5,
25094,Q - Human health and social work activities,88 - Social work activities without accommodation,88.9 - Other social work activities without accommodation,88.99 - Other social work activities without accommodation n.e.c.,0.9,0.9,0.8,0.7,1 - Managers,13 - Production and specialised services managers,134 - Specialised services managers,1345 - Social and community service managers,0.95,0.75,0.75,0.85,
24656,N - Administrative and support service activities,80 - Security and investigation activities,801 - Private security activities,8010 - Private security activities,0.95,0.95,0.9,0.9,5 - Service and sales workers,54 - Protective services workers,541 - Protective services workers,5414 - Security guards and related workers,0.95,0.9,0.85,0.8,
25023,S - Other service activities,94 - Activities of membership organisations,94.9 - Activities of other membership organisations,94.99 - Activities of other membership organisations n.e.c.,0.85,0.8,0.7,0.6,4 - Clerical support workers,43 - Numerical and material recording clerks,432 - Material-recording clerks,4321 - Stock clerks and order fillers,0.95,0.85,0.75,0.6,
25209,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","46.7 - Wholesale of other intermediate products, waste and scrap","46.71 - Wholesale of solid, liquid and gaseous fuels and related products",0.95,0.95,0.9,0.9,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2145 - Mechanical engineers,0.9,0.9,0.85,0.65,
25033,B,07,072,0729,0.95,0.95,0.95,0.95,1,13,132,1322,0.9,0.75,0.7,0.6,
25382,L - Real estate activities,68 - Real estate activities,68.2 - Renting and operating of own or leased real estate,68.20 - Renting and operating of own or leased real estate,0.9,0.9,0.88,0.85,7 - Craft and related trades workers,71 - Building and related trades workers,,,0.9,0.8,0.25,0.1,
25056,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the state and the economic and social policy of the community,8411 - General public administration activities,0.95,0.95,0.9,0.7,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1211 - Finance managers,0.99,0.95,0.9,0.9,
25092,I - Accommodation and food service activities,55 - Accommodation,55.1 - Hotels and similar accommodation,55.10 - Hotels and similar accommodation,0.98,0.97,0.95,0.95,2 - Professionals,24 - Business and administration professionals,241 - Accountants,2411 - Accountants,0.95,0.9,0.75,0.65,
25065,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",474 - Retail sale of information and communication equipment in specialised stores,4742 - Retail sale of telecommunications equipment in specialised stores,0.96,0.92,0.9,0.85,4 - Clerical support workers,43 - Numerical and material recording clerks,432 - Material-recording and transport clerks,4322 - Shipping and receiving clerks,0.95,0.88,0.8,0.7,
25159,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.98,0.98,0.95,0.95,3 - Technicians and associate professionals,31 - Science and engineering technicians,311 - Physical and engineering science technicians,,0.9,0.85,0.7,0.2,
25161,H - Transportation and storage,52 - Warehousing and support activities for transportation,52.2 - Support activities for transportation,52.29 - Other transportation support activities,0.97,0.9,0.9,0.8,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,,0.98,0.85,0.7,0.2,
25219,P - Education,85 - Education,85.4 - Higher education,85.41 - Higher education,0.95,0.95,0.9,0.85,2 - Professionals,24 - Business and administration professionals,242 - Management and organization analysts,2421 - Management and organization analysts,0.9,0.9,0.85,0.8,
25260,C - Manufacturing,10 - Manufacture of food products,108 - Manufacture of other food products,1080 - Manufacture of other food products,0.95,0.9,0.65,0.6,1 - Managers,12 - Administrative and commercial managers,122 - Sales and marketing managers,1221 - Sales and marketing managers,0.99,0.9,0.9,0.85,
25050,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,1.0,0.99,0.95,0.8,4 - Clerical support workers,41 - General and keyboard clerks,411 - General office clerks,4110 - General office clerks,0.9,0.85,0.8,0.75,
25320,P - Education,85 - Education,85.3 - Higher education,,0.95,0.95,0.9,0.2,1 - Managers,12 - Administrative and commercial managers,122 - Marketing and sales managers,1221 - Sales and marketing managers,0.95,0.9,0.95,0.85,
25215,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.9,0.85,0.75,0.7,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and shopkeepers,,0.95,0.9,0.6,0.25,
25117,C - Manufacturing,,,,0.6,0.2,0.1,0.1,3 - Technicians and associate professionals,35 - Information and communications technicians,351 - Information and communications technology technicians (operations and user support),3513 - Computer network and systems technicians,0.95,0.95,0.9,0.85,
25303,F - Construction,43 - Specialised construction activities,"432 - Electrical, plumbing and other construction installation","4322 - Plumbing, heat and air-conditioning installation",0.98,0.97,0.95,0.92,7 - Craft and related trades workers,71 - Building and related trades workers,712 - Building finishers and related trades workers,7122 - Plumbers and pipe fitters,0.98,0.9,0.85,0.92,
25000,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","649 - Other financial service activities, except insurance and pension funding",6492 - Other credit granting,0.95,0.95,0.9,0.85,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,1120 - Managing directors and chief executives,0.99,0.95,0.9,0.85,
24139,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of other non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.96,0.9,0.9,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,"313 - Mining, manufacturing and construction supervisors / technicians (operational control)",3131 - Mining supervisors / operational control officers (closest unit-group match),0.95,0.9,0.8,0.75,
25343,H - Transportation and storage,53 - Postal and courier activities,53.2 - Courier activities,53.20 - Courier activities,0.98,0.98,0.97,0.97,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,"832 - Car, van and motorcycle drivers",8322 - Delivery drivers and motorcycle riders,0.9,0.95,0.92,0.86,
24985,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5222 - Service activities incidental to water transportation,0.98,0.95,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resource managers,0.98,0.9,0.85,0.75,
24929,B - Mining and quarrying,07 - Mining of metal ores,,,1.0,0.95,0.2,0.1,1 - Managers,,,,0.9,0.4,0.2,0.1,
25234,J - Information and communication,"62 - Computer programming, consultancy and related activities","620 - Computer programming, consultancy and related activities",6202 - Computer consultancy activities,0.9,0.9,0.9,0.75,1 - Managers,12 - Administrative and commercial managers,"122 - Sales, marketing and development managers",1221 - Sales and marketing managers,1.0,0.95,0.95,0.9,
24956,S - Other service activities,94 - Activities of membership organizations,94.9 - Activities of other membership organizations,94.99 - Activities of other membership organizations n.e.c.,0.9,0.85,0.8,0.75,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Material-recording and transport clerks,4312 - Stock clerks and order fillers,0.9,0.85,0.8,0.6,
25081,L - Real estate activities,68 - Real estate activities,68.3 - Real estate activities on a fee or contract basis,68.32 - Management of real estate on a fee or contract basis,0.95,0.95,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,,0.98,0.9,0.6,0.25,
25280,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0721 - Mining of gold,0.98,0.95,0.9,0.9,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction managers",1322 - Mining production managers (mine-level production/supervisory manager),0.95,0.9,0.7,0.6,
25032,S - Other service activities,94 - Activities of membership organizations,949 - Activities of other membership organizations,9499 - Activities of other membership organizations n.e.c.,0.95,0.92,0.9,0.88,1 - Managers,"11 - Chief executives, senior officials and legislators","111 - Chief executives, senior officials and legislators","1110 - Chief executives and senior officials (e.g., executive director / managing director)",0.98,0.95,0.9,0.85,
25353,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.99,0.95,0.9,0.3,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,,0.95,0.9,0.8,0.3,
25181,F - Construction,43 - Specialised construction activities,439 - Other specialised construction activities,4390 - Other specialised construction activities n.e.c.,0.95,0.8,0.7,0.6,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers","721 - Sheet and structural metal workers, moulders and welders",7212 - Welders and flamecutters,0.95,0.9,0.85,0.75,
25006,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.9,0.88,0.8,0.75,5 - Service and sales workers,52 - Sales workers,522 - (closest: Shop sales assistants and demonstrators / sales workers),,0.95,0.9,0.6,0.2,
24949,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles",466 - Wholesale of other goods (including fuels),"4663 - Wholesale of solid, liquid and gaseous fuels and related products",0.95,0.92,0.9,0.9,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle mechanics and repairers,7231 - Motor vehicle mechanics and repairers,0.95,0.9,0.9,0.75,
24994,S - Other service activities,94 - Activities of membership organizations,94.9 - Activities of other membership organizations n.e.c.,94.99 - Activities of other membership organizations n.e.c.,0.85,0.9,0.9,0.9,2 - Professionals,22 - Health professionals,226 - Other health professionals,2263 - Dieticians and nutritionists,0.9,0.9,0.85,0.8,
24975,F - Construction,43 - Specialized construction activities,432 - Building installation,4321 - Electrical installation,0.85,0.8,0.65,0.6,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,7232 - Industrial machinery mechanics and repairers,0.9,0.85,0.8,0.75,
25116,F - Construction,42 - Civil engineering,429 - Construction of other civil engineering projects,4290 - Construction of other civil engineering projects,0.95,0.9,0.8,0.78,1 - Managers,13 - Production and specialised services managers,"133 - Manufacturing, mining and construction managers",1331 - Construction managers,0.99,0.9,0.86,0.8,
24954,C - Manufacturing,22 - Manufacture of rubber and plastics products,222 - Manufacture of plastics products,2220 - Manufacture of plastics products,0.95,0.9,0.9,0.85,8 - Plant and machine operators and assemblers,81 - Stationary plant and machine operators,,,0.95,0.8,0.3,0.2,
25292,C - Manufacturing,"25 - Manufacture of fabricated metal products, except machinery and equipment","251 - Manufacture of structural metal products, tanks, reservoirs and steam generators",2511 - Manufacture of metal structures and parts of structures,0.95,0.9,0.85,0.8,3 - Technicians and associate professionals,33 - Business and administration associate professionals,332 - Administrative associate professionals,,0.85,0.7,0.6,0.35,
25375,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","466 - Wholesale of machinery, equipment and supplies",4669 - Wholesale of other machinery and equipment (not elsewhere classified),0.9,0.9,0.9,0.8,2 - Professionals,22 - Health professionals,226 - Other health professionals,2263 - Environmental and occupational health and hygiene professionals,0.75,0.65,0.6,0.6,
24986,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.95,0.9,0.85,7 - Craft and related trades workers,71 - Building and related trades workers (excluding electricians),713 - Carpenters and joiners,7131 - Carpenters and joiners,0.98,0.95,0.92,0.85,
24958,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.99,0.98,0.95,0.3,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,833 - Mining and construction labourers,,0.9,0.75,0.7,0.3,
24795,N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities",82.9 - Other business support service activities,82.99 - Other business support service activities n.e.c.,0.9,0.85,0.75,0.7,4 - Clerical support workers,41 - General and keyboard clerks,411 - General office clerks,4110 - General office clerks,0.85,0.7,0.6,0.55,
25392,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation (commercial banks and similar),0.95,0.95,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resources managers,0.99,0.9,0.88,0.9,
25268,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.98,0.97,0.93,0.9,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction managers",1323 - Mining production managers,0.9,0.85,0.8,0.75,
25325,H - Transportation and storage,52 - Warehousing and support activities for transportation,52.2 - Support activities for transportation,52.21 - Service activities incidental to water transportation,0.95,0.9,0.88,0.8,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Accounting and bookkeeping clerks,4311 - Book-keepers and payroll clerks,0.99,0.95,0.92,0.88,
25171,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0721 - Mining of gold,0.99,0.98,0.9,0.85,2 - Professionals,21 - Science and engineering professionals,,,0.9,0.85,0.2,0.1,
25093,S - Other service activities,94 - Activities of membership organisations,949 - Activities of other membership organisations,9499 - Activities of other membership organisations n.e.c.,0.9,0.9,0.85,0.8,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,,0.95,0.7,0.6,0.2,
24933,P - Education,85 - Education,,,0.98,0.98,0.2,0.1,1 - Managers,,,,0.95,0.25,0.15,0.05,
25295,S - Other service activities,94 - Activities of membership organisations,94.9 - Activities of other membership organisations,94.99 - Activities of other membership organisations n.e.c.,0.85,0.8,0.75,0.65,3 - Technicians and associate professionals,34 - Business and administration associate professionals,,,0.75,0.65,0.3,0.2,
25223,F - Construction,43 - Specialized construction activities,"432 - Electrical, plumbing and other construction installation activities","4322 - Plumbing, heat and air-conditioning installation",0.95,0.9,0.9,0.95,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,311 - Physical and engineering science technicians,3119 - Physical and engineering science technicians not elsewhere classified,0.85,0.75,0.7,0.5,
24945,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.98,0.98,0.95,0.9,2 - Professionals,24 - Business and administration professionals,241 - Finance professionals,2413 - Financial and investment advisers (financial analysts / risk specialists),0.95,0.9,0.85,0.7,
25055,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the State and the economic and social policy of the community,,0.95,0.95,0.85,0.3,1 - Managers,11 - Legislators and senior officials (chief executives and senior officials),112 - Senior government officials,,0.95,0.75,0.6,0.2,
25201,L - Real estate activities,68 - Real estate activities,682 - Real estate activities on a fee or contract basis,6820 - Real estate activities on a fee or contract basis,0.95,0.95,0.85,0.75,5 - Service and sales workers,52 - Sales workers,,,0.95,0.9,0.2,0.15,
24736,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",477 - Retail sale of other goods in specialised stores,4773 - Retail sale of pharmaceutical and medical goods in specialised stores (dispensing chemists / pharmacies),0.75,0.72,0.65,0.6,2 - Professionals,22 - Health professionals,226 - Pharmacists (minor group),2263 - Pharmacists (unit group),0.95,0.95,0.92,0.92,
25038,"M - Professional, scientific and technical activities",73 - Advertising and market research,732 - Market research and public opinion polling,7320 - Market research and public opinion polling,0.95,0.95,0.9,0.9,2 - Professionals,24 - Business and administration professionals,"243 - Advertising, marketing and public relations professionals",2434 - Market researchers and marketing specialists,0.75,0.7,0.65,0.7,
25371,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.99,0.98,0.95,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.99,0.94,0.88,0.7,
25396,B - Mining and quarrying,07 - Mining of metal ores,,,0.99,0.95,0.3,0.2,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,,,0.99,0.95,0.3,0.2,
24794,L - Real estate activities,68 - Real estate activities,68.2 - Renting and operating of own or leased real estate,68.20 - Renting and operating of own or leased real estate,0.6,0.6,0.5,0.4,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,2421 - Human resource professionals,0.95,0.9,0.85,0.85,
25057,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the state and the economic and social policy of the community,,0.98,0.97,0.85,0.3,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resource managers,0.98,0.9,0.85,0.75,
25076,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.9,0.9,0.85,0.75,3 - Technicians and associate professionals,35 - Information and communications technicians,351 - Information and communications technicians,3511 - Information and communications technology (ICT) user support technicians,0.98,0.98,0.95,0.88,
24877,F - Construction,42 - Civil engineering,421 - Construction of roads and railways,4210 - Construction of roads and railways,0.98,0.95,0.85,0.8,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,833 - Heavy truck and bus drivers (covers tipper/truck drivers),,0.95,0.95,0.75,0.3,
25125,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5220 - Support activities for transportation,0.95,0.9,0.85,0.8,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resource managers,0.98,0.9,0.88,0.9,
25011,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,452 - Maintenance and repair of motor vehicles,4520 - Maintenance and repair of motor vehicles,0.99,0.98,0.96,0.93,4 - Clerical support workers,42 - Customer services clerks,422 - Client / customer information workers,4221 - Client information workers (customer service clerks),0.9,0.88,0.82,0.72,
24899,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles",464 - Wholesale of household goods,,0.9,0.8,0.55,0.2,5 - Service and sales workers,52 - Sales workers,524 - Other sales workers,,0.95,0.9,0.8,0.25,
24961,"R - Arts, entertainment and recreation",93 - Sports activities and amusement and recreation activities,931 - Sports activities,9313 - Fitness facilities,0.95,0.95,0.95,0.85,5 - Service and sales workers,,,,0.85,0.4,0.25,0.15,
25365,F - Construction,43 - Specialised construction activities,"43.2 - Electrical, plumbing and other construction installation","43.22 - Plumbing, heat and air-conditioning installation",0.9,0.85,0.9,0.7,5 - Service and sales workers,52 - Sales workers,,,0.95,0.95,0.3,0.2,
25030,C - Manufacturing,22 - Manufacture of rubber and plastics products,221 - Manufacture of rubber products,2219 - Manufacture of other rubber products n.e.c.,0.85,0.8,0.78,0.7,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers (incl. vehicle/heavy equipment mechanics),"7232 - Vehicle, mobile plant and machinery mechanics and repairers",0.95,0.9,0.85,0.7,
25063,C - Manufacturing,10 - Manufacture of food products,106 - Manufacture of grain mill products,1061 - Manufacture of grain mill products,0.95,0.92,0.88,0.85,5 - Service and sales workers,52 - Sales workers,"522 - Shop salespersons, demonstrators and other sales workers",5223 - Sales representatives (field/territory sales) (approx.),0.95,0.9,0.8,0.6,
25296,"A - Agriculture, forestry and fishing","01 - Crop and animal production, hunting and related service activities",015 - Mixed farming,0150 - Mixed farming,0.8,0.8,0.7,0.6,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,1120 - Managing directors and chief executives,0.95,0.8,0.75,0.7,
25312,F - Construction,43 - Specialized construction activities,439 - Other specialised construction activities,4390 - Other specialised construction activities,0.75,0.6,0.55,0.45,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,"833 - Car, taxi and van drivers","8330 - Car, taxi and van drivers",0.98,0.97,0.95,0.85,
24703,I - Accommodation and food service activities,56 - Food and beverage service activities,561 - Restaurants and mobile food service activities,5610 - Restaurants and mobile food service activities,0.99,0.98,0.97,0.96,5 - Service and sales workers,51 - Personal service workers,513 - Waiters and bartenders,5131 - Waiter/waitress,0.99,0.95,0.93,0.9,
24660,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.95,0.93,0.92,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,315 - Air traffic controllers and aircraft flight operations associate professionals,,0.9,0.8,0.85,0.4,
25155,P - Education,85 - Education,855 - Tertiary education,8550 - Tertiary education,0.95,0.95,0.9,0.6,2 - Professionals,"26 - Legal, social and cultural professionals","262 - Archivists, librarians and curators",2621 - Librarians,0.9,0.85,0.8,0.6,
25109,F - Construction,42 - Civil engineering,422 - Construction of utility projects,4220 - Construction of utility projects,0.95,0.9,0.85,0.8,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,311 - Physical and engineering science technicians (incl. civil engineering technicians),3112 - Civil engineering technicians,0.85,0.8,0.7,0.6,
