job_id,isic_1digit,isic_2digit,isic_3digit,isic_4digit,isic_1digit_confidence,isic_2digit_confidence,isic_3digit_confidence,isic_4digit_confidence,isco_1digit,isco_2digit,isco_3digit,isco_4digit,isco_1digit_confidence,isco_2digit_confidence,isco_3digit_confidence,isco_4digit_confidence,classification_summary
25359,C - Manufacturing,10 - Manufacture of food products,106 - Manufacture of grain mill products,1061 - Manufacture of grain mill products,0.95,0.9,0.8,0.6,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and demonstrators,5223 - Demonstrators and product promoters,0.95,0.9,0.85,0.6,
25265,"M - Professional, scientific and technical activities",72 - Scientific research and development,721 - Research and experimental development on natural sciences and engineering,7210 - Research and experimental development on natural sciences and engineering,0.85,0.9,0.8,0.8,1 - Managers,13 - Production and specialised services managers (specialised managers),134 - Functional managers (health and social care managers),1343 - Health services managers,0.95,0.8,0.75,0.7,
25203,"M - Professional, scientific and technical activities",73 - Advertising and market research,731 - Advertising,7310 - Advertising,0.9,0.9,0.85,0.8,2 - Professionals,24 - Business and administration professionals,243 - Advertising and marketing professionals,2431 - Advertising and marketing professionals,0.95,0.85,0.8,0.7,
25001,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,,0.95,0.95,0.9,0.3,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,833 - Mining and construction vehicle and equipment operators,,0.85,0.7,0.7,0.35,
25202,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,061 - Extraction of crude petroleum and natural gas,0610 - Extraction of crude petroleum and natural gas,0.98,0.95,0.9,0.9,2 - Professionals,21 - Science and engineering professionals,211 - Physical and earth science professionals,"2113 - Geologists, geophysicists and hydrogeologists",0.95,0.9,0.8,0.75,
25102,I - Accommodation and food service activities,55 - Accommodation,55.1 - Hotels and similar accommodation,55.10 - Hotels and similar accommodation,0.98,0.95,0.93,0.9,5 - Service and sales workers,51 - Personal service workers,512 - Cooks,5120 - Cooks,0.98,0.92,0.95,0.86,
25205,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",475 - Retail sale of other household equipment in specialised stores,4759 - Other retail sale of household articles in specialised stores (n.e.c.),0.95,0.9,0.7,0.5,1 - Managers,12 - Administrative and commercial managers,122 - Sales and marketing managers,1221 - Sales and marketing managers,0.99,0.95,0.92,0.9,
25074,H - Transportation and storage,49 - Land transport and transport via pipelines,494 - Freight transport by road,4941 - Freight transport by road,0.95,0.95,0.9,0.85,1 - Managers,13 - Production and specialised services managers,132 - Production and specialised services managers (transport-related),1323 - Transport and distribution managers,0.95,0.75,0.7,0.7,
25085,C - Manufacturing,33 - Repair and installation of machinery and equipment,"331 - Repair of fabricated metal products, machinery and equipment",3312 - Repair of machinery,0.9,0.95,0.9,0.7,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,,0.95,0.9,0.85,0.45,
25279,C - Manufacturing,11 - Manufacture of beverages,110 - Manufacture of beverages,1103 - Manufacture of malt liquors and malt,0.95,0.98,0.97,0.93,1 - Managers,13 - Production and specialized services managers,131 - Production managers,1311 - Manufacturing managers,0.9,0.85,0.88,0.8,
25062,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,062 - Extraction of natural gas,0620 - Extraction of natural gas,0.9,0.85,0.8,0.75,4 - Clerical support workers,41 - Office clerks,411 - General office clerks,4110 - General office clerks,0.9,0.8,0.75,0.6,
25178,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,062 - Extraction of natural gas,0620 - Extraction of natural gas,0.95,0.95,0.8,0.7,2 - Professionals,24 - Business and administration professionals,241 - Finance professionals,2411 - Accountants,0.9,0.85,0.8,0.75,
25134,"R - Arts, entertainment and recreation","91 - Libraries, archives, museums and other cultural activities",910 - Library and archives activities,9101 - Library and archives activities,0.9,0.9,0.85,0.8,2 - Professionals,"26 - Legal, social and cultural professionals","263 - Archivists, librarians and curators (information and cultural professionals)",2632 - Librarians and related information professionals,0.95,0.9,0.85,0.9,
25008,F - Construction,42 - Civil engineering,429 - Construction of other civil engineering projects,4290 - Construction of other civil engineering projects,0.95,0.9,0.85,0.8,3 - Technicians and associate professionals,33 - Business and administration associate professionals,332 - Administrative and commercial associate professionals,3322 - Purchasing and supply officers,0.85,0.8,0.75,0.7,
25017,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,061 - Extraction of crude petroleum and natural gas,0610 - Extraction of crude petroleum and natural gas,0.95,0.95,0.9,0.9,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction managers",,0.95,0.7,0.5,0.2,
24898,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",,,0.95,0.9,0.25,0.15,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resource managers,0.99,0.95,0.9,0.85,
25311,Q - Human health and social work activities,86 - Human health activities,861 - Hospital activities,8610 - Hospital activities,0.95,0.95,0.9,0.9,3 - Technicians and associate professionals,32 - Health associate professionals,,,0.95,0.9,0.35,0.2,
25161,H - Transportation and storage,53 - Postal and courier activities,532 - Courier activities,5320 - Courier activities,0.99,0.9,0.85,0.8,1 - Managers,12 - Administrative and commercial managers,,,0.99,0.85,0.25,0.2,
25244,L - Real estate activities,68 - Real estate activities,,,0.9,0.85,0.2,0.1,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,,,0.95,0.9,0.25,0.1,
25368,B - Mining and quarrying,07 - Mining of metal ores,,,0.95,0.9,0.3,0.2,5 - Service and sales workers,54 - Protective services workers,541 - Protective services workers,5413 - Security guards and related workers (incl. dog handlers),0.95,0.9,0.8,0.7,
25315,"M - Professional, scientific and technical activities",70 - Activities of head offices; management consultancy activities,702 - Management consultancy activities,7020 - Management consultancy activities,0.92,0.9,0.82,0.78,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.95,0.85,0.75,0.6,
24962,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,451 - Sale of motor vehicles,4510 - Sale of motor vehicles,0.95,0.95,0.9,0.85,2 - Professionals,24 - Business and administration professionals,"243 - Advertising, marketing and public relations professionals",2431 - Advertising and marketing professionals,0.9,0.85,0.9,0.75,
25313,B - Mining and quarrying,07 - Mining of metal ores,,,0.95,0.8,0.3,0.2,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle mechanics and repairers,,0.95,0.8,0.9,0.25,
24953,N - Administrative and support service activities,78 - Employment activities,781 - Activities of employment placement agencies,7810 - Activities of employment placement agencies,0.85,0.85,0.8,0.75,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Administrative services managers,0.95,0.9,0.85,0.75,
25169,S - Other service activities,94 - Activities of membership organisations,949 - Activities of other membership organisations,9499 - Activities of other membership organisations n.e.c.,0.9,0.85,0.7,0.6,2 - Professionals,24 - Business and administration professionals,,,0.9,0.75,0.3,0.2,
25289,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.98,0.98,0.95,0.9,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2141 - Civil engineers,0.9,0.88,0.85,0.83,
25101,I - Accommodation and food service activities,55 - Accommodation,55.1 - Hotels and similar accommodation,55.10 - Hotels and similar accommodation,0.98,0.9,0.88,0.88,5 - Service and sales workers,51 - Personal service workers,512 - Cooks,5120 - Cooks,0.98,0.92,0.9,0.75,
25096,Q - Human health and social work activities,88 - Social work activities without accommodation,88.9 - Other social work activities without accommodation,88.99 - Other social work activities without accommodation n.e.c.,0.95,0.92,0.88,0.8,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical clerks,4312 - Data entry clerks (unit group),0.9,0.8,0.75,0.6,
25186,L - Real estate activities,68 - Real estate activities,68.2 - Real estate activities on a fee or contract basis,68.20 - Real estate activities on a fee or contract basis,0.95,0.95,0.85,0.82,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,,0.98,0.9,0.8,0.2,
25060,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - General public administration activities,8411 - General public administration activities,0.98,0.96,0.88,0.75,2 - Professionals,"26 - Legal, social and cultural professionals",261 - Legal professionals,2611 - Lawyers,0.98,0.92,0.9,0.85,
25348,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","466 - Wholesale of other machinery, equipment and supplies",4669 - Wholesale of other machinery and equipment,0.95,0.95,0.9,0.8,1 - Managers,12 - Administrative and commercial managers,,,1.0,0.85,0.3,0.2,
24950,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",473 - Retail sale of motor vehicle fuel,4730 - Retail sale of motor vehicle fuel in specialised stores,0.95,0.9,0.9,0.85,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and clerks,"5223 - Shop sales assistants and clerks (retail sales staff, e.g., fuel station/depot sales officer)",0.95,0.9,0.8,0.6,
24795,N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities",821 - Office administrative and support activities,8211 - Combined office administrative service activities,0.85,0.9,0.75,0.6,1 - Managers,12 - Administrative and commercial managers,121 - Administrative services managers / Business services and administration managers,1212 - Human resource managers,0.95,0.9,0.85,0.9,
25210,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.99,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1213 - Finance managers,0.98,0.9,0.75,0.65,
25404,S - Other service activities,94 - Activities of membership organisations,949 - Activities of other membership organisations,9499 - Activities of other membership organisations n.e.c.,0.95,0.92,0.9,0.85,2 - Professionals,24 - Business and administration professionals,243 - Social and religious professionals,2431 - Social work and counselling professionals,0.85,0.65,0.6,0.6,
25264,F - Construction,41 - Construction of buildings,412 - Construction of non-residential buildings,4120 - Construction of non-residential buildings,0.9,0.8,0.6,0.55,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical clerks (accounting and payroll clerks),4312 - Payroll clerks / Accounting and payroll clerks (supervisory role),0.95,0.9,0.85,0.8,
24961,"R - Arts, entertainment and recreation",93 - Sports activities and amusement and recreation activities,931 - Sports activities,9311 - Operation of sports facilities,0.95,0.95,0.9,0.85,5 - Service and sales workers,51 - Personal service workers,516 - Other personal service workers,5169 - Other personal service workers not elsewhere classified,0.9,0.75,0.6,0.4,
25213,S - Other service activities,95 - Repair of computers and personal and household goods,951 - Repair of computers and peripheral equipment,9511 - Repair of computers and peripheral equipment,0.9,0.9,0.7,0.6,3 - Technicians and associate professionals,35 - Information and communications technicians,351 - Information and communications technicians,3512 - ICT user support technicians,0.9,0.7,0.7,0.5,
25042,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores (including gold),0.95,0.92,0.9,0.88,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction managers",1322 - Mining production managers,0.7,0.65,0.65,0.6,
24578,"M - Professional, scientific and technical activities",71 - Architectural and engineering activities; technical testing and analysis,71.1 - Architectural and engineering activities and related technical consultancy,71.11 - Architectural activities,0.98,0.96,0.93,0.92,2 - Professionals,21 - Science and engineering professionals,"216 - Architects, town and traffic planners and surveyors",2161 - Architects,0.98,0.95,0.91,0.9,
25379,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.99,0.97,0.95,0.92,3 - Technicians and associate professionals,31 - Science and engineering technicians (incl. production supervisors grouped with technical supervisors),"312 - Mining, manufacturing and construction supervisors",3121 - Manufacturing supervisors,0.88,0.75,0.93,0.94,
25299,C - Manufacturing,33 - Repair and installation of machinery and equipment,"331 - Repair of fabricated metal products, machinery and equipment",3315 - Repair and maintenance of aircraft and spacecraft,0.85,0.9,0.92,0.95,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,312 - Engineering technicians,3129 - Engineering technicians not elsewhere classified,0.95,0.9,0.9,0.75,
25037,B - Mining and quarrying,07 - Mining of metal ores,,,0.95,0.9,0.3,0.2,4 - Clerical support workers,43 - Numerical and material-recording clerks,432 - Material-recording and transport clerks,4322 - Shipping and receiving clerks,0.85,0.8,0.75,0.7,
24881,B - Mining and quarrying,07 - Mining of metal ores,071 - Mining of metal ores,0710 - Mining of metal ores,0.98,0.98,0.97,0.95,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,"312 - Mining, manufacturing and construction supervisors",3123 - Construction supervisors,0.95,0.9,0.9,0.85,
25054,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Public administration,8411 - Administration of the State and the economic and social policy of the community (senior public administration activities),1.0,0.98,0.85,0.6,1 - Managers,11 - Legislators and senior officials,112 - Senior government officials,1120 - Senior government officials,1.0,0.9,0.85,0.8,
24139,B - Mining and quarrying,07 - Mining of metal ores,,,0.95,0.9,0.3,0.2,3 - Technicians and associate professionals,31 - Science and engineering technicians,,,0.85,0.7,0.3,0.2,
25331,"M - Professional, scientific and technical activities","74 - Other professional, scientific and technical activities",741 - Specialized design activities,7410 - Specialized design activities,0.9,0.88,0.9,0.88,2 - Professionals,21 - Science and engineering professionals,"216 - Architects, planners, surveyors and designers",2166 - Graphic and multimedia designers,0.95,0.75,0.92,0.94,
25115,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.95,0.95,0.85,0.8,4 - Clerical support workers,42 - Customer services clerks,422 - Client information workers / Customer service clerks,4221 - Call-centre and customer service clerks (customer information),0.85,0.8,0.75,0.7,
25345,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",64.1 - Monetary intermediation,64.19 - Other monetary intermediation (including lending/credit institutions),0.98,0.96,0.9,0.85,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,1120 - Managing directors and chief executives (including senior executive roles such as COO),0.98,0.9,0.85,0.8,
25390,S - Other service activities,94 - Activities of membership organisations,94.9 - Activities of other membership organisations,94.99 - Activities of other membership organisations n.e.c.,0.9,0.85,0.8,0.75,2 - Professionals,24 - Business and administration professionals,242 - Administration and organisation professionals,2421 - Management and organisation analysts,0.95,0.85,0.75,0.7,
25277,H - Transportation and storage,50 - Water transport,501 - Sea and coastal water transport,5010 - Sea and coastal water transport,0.95,0.9,0.88,0.85,3 - Technicians and associate professionals,,,,0.65,0.25,0.2,0.15,
25028,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5229 - Other transportation support activities,0.95,0.92,0.85,0.78,1 - Managers,13 - Production and specialised services managers,132 - Production and specialised services managers,1324 - Supply and distribution managers,0.95,0.88,0.86,0.88,
25334,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.95,0.95,0.9,0.85,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,,,0.85,0.7,0.3,0.2,
25033,B - Mining and quarrying,07 - Mining of metal ores,,,0.95,0.9,0.2,0.1,1 - Managers,13 - Production and specialised services managers,,,0.9,0.6,0.2,0.1,
25293,C - Manufacturing,10 - Manufacture of food products,"105 - Manufacture of grain mill products, starches and starch products",1051 - Manufacture of grain mill products,0.9,0.9,0.85,0.8,1 - Managers,12 - Administrative and commercial managers,122 - Sales and marketing managers,1221 - Sales and marketing managers,0.99,0.9,0.88,0.8,
24981,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.99,0.97,0.95,0.9,2 - Professionals,24 - Business and administration professionals,242 - Administration and human resources professionals,2423 - Human resource professionals (training and development),0.9,0.85,0.7,0.55,
24189,H - Transportation and storage,52 - Warehousing and support activities for transportation,52.2 - Support activities for transportation,52.21 - Freight forwarding (and other transport support activities),0.95,0.9,0.85,0.8,3 - Technicians and associate professionals,31 - Science and engineering technicians,315 - Safety and quality inspectors,3152 - Occupational health and safety technicians (or equivalent OH&S supervisory role),0.85,0.7,0.7,0.6,
24979,F - Construction,43 - Specialised construction activities,439 - Other specialised construction activities n.e.c.,4390 - Other specialised construction activities n.e.c.,0.95,0.7,0.55,0.45,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,7232 - Heavy vehicle and mobile equipment mechanics,0.95,0.92,0.9,0.9,
25294,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",477 - Retail sale of other goods in specialised stores,4773 - Retail sale of pharmaceutical and medical goods in specialised stores,0.8,0.8,0.75,0.75,2 - Professionals,22 - Health professionals,226 - Other health professionals,2262 - Pharmacists,0.99,0.99,0.98,0.98,
25391,Q - Human health and social work activities,86 - Human health activities,869 - Other human health activities,8690 - Other human health activities,0.95,0.95,0.9,0.9,1 - Managers,,,,0.9,0.35,0.2,0.2,
25051,N - Administrative and support service activities,78 - Employment activities,783 - Human resources provision and management of human resources functions,7830 - Human resources provision and management of human resources functions,0.95,0.95,0.85,0.8,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,2423 - Personnel and careers professionals,0.98,0.95,0.9,0.92,
25097,S - Other service activities,94 - Activities of membership organisations,949 - Activities of other membership organizations,9491 - Activities of religious organizations,0.9,0.9,0.88,0.85,2 - Professionals,"26 - Legal, social and cultural professionals",263 - Social and religious professionals,2634 - Social work and counselling professionals,0.95,0.9,0.8,0.6,
25059,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the State and the economic and social policy of the community,8411 - General public administration activities,0.95,0.93,0.88,0.75,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,,0.95,0.7,0.6,0.2,
25237,F - Construction,43 - Specialised construction activities,"432 - Electrical, plumbing and other construction installation activities",4321 - Electrical installation,0.95,0.93,0.92,0.92,7 - Craft and related trades workers,74 - Electrical and electronic trades workers,741 - Electrical installers and repairers,7411 - Electricians,0.98,0.92,0.9,0.95,
25238,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.98,0.98,0.95,0.92,3 - Technicians and associate professionals,33 - Business and administration associate professionals,332 - (Purchasing / procurement-related associate professionals),3322 - Buyers and purchasing officers,0.85,0.8,0.6,0.65,
25329,"M - Professional, scientific and technical activities",70 - Activities of head offices; management consultancy activities,702 - Management consultancy activities,7020 - Management consultancy activities,0.9,0.9,0.85,0.8,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Accounting and bookkeeping clerks,4311 - Accounting and bookkeeping clerks,0.9,0.9,0.9,0.85,
23453,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.95,0.9,0.9,7 - Craft and related trades workers,71 - Building and related trades workers,,,0.95,0.7,0.2,0.1,
24955,N - Administrative and support service activities,81 - Services to buildings and landscape activities,811 - Combined facilities support activities,8110 - Combined facilities support activities,0.9,0.9,0.9,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,,0.95,0.8,0.75,0.2,
25403,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","463 - Wholesale of food, beverages and tobacco","4630 - Wholesale of food, beverages and tobacco",0.9,0.8,0.6,0.5,1 - Managers,12 - Administrative and commercial managers,"122 - Sales, marketing and public relations managers",1221 - Sales and marketing managers,0.95,0.9,0.95,0.9,
25219,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.95,0.95,0.9,0.9,2 - Professionals,24 - Business and administration professionals,"242 - Administration professionals (business, organization and management related)",2421 - Management and organisation analysts,0.9,0.8,0.7,0.6,
24996,B - Mining and quarrying,07 - Mining of metal ores,071 - Mining of metal ores (group),,0.95,0.92,0.7,0.3,5 - Service and sales workers,52 - Protective services workers,"522 - Protective services workers (police, security, detectives)",5223 - Private detectives and investigators / corporate investigators,0.8,0.85,0.75,0.6,
14919,H - Transportation and storage,52 - Warehousing and support activities for transportation,521 - Warehousing and storage,5210 - Warehousing and storage,0.99,0.98,0.95,0.9,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,833 - Drivers and mobile-plant operators (minor group),8332 - Fork-lift operators,0.99,0.95,0.9,0.85,
25382,L - Real estate activities,68 - Real estate activities,68.2 - Renting and operating of own or leased real estate,68.20 - Renting and operating of own or leased real estate,0.9,0.88,0.8,0.75,7 - Craft and related trades workers,71 - Building and related trades workers,712 - Building and related trades supervisors,7120 - Building and related trades supervisors,0.6,0.65,0.75,0.7,
25373,F - Construction,43 - Specialized construction activities,439 - Other specialized construction activities,4390 - Other specialized construction activities,0.95,0.85,0.75,0.6,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,833 - Drivers and mobile-plant operators (heavy vehicles),8332 - Truck drivers (heavy truck/lorry drivers),0.98,0.95,0.9,0.9,
25248,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.95,0.95,0.9,0.75,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,2421 - Human resource professionals,0.9,0.85,0.7,0.6,
25251,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.85,0.8,0.8,0.75,4 - Clerical support workers,42 - Customer service clerks,422 - Customer service clerks,,0.95,0.9,0.9,0.4,
25350,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.98,0.95,0.9,0.2,2 - Professionals,21 - Science and engineering professionals,211 - Natural and physical science professionals,2112 - Geologists and geophysicists,0.99,0.95,0.9,0.88,
25312,F - Construction,42 - Civil engineering,429 - Construction of other civil engineering projects,,0.95,0.6,0.4,0.2,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,"832 - Car, van and motorcycle drivers","8322 - Car, taxi and van drivers",0.95,0.95,0.9,0.85,
25216,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",477 - Retail sale of other goods in specialised stores,4779 - Retail sale of other goods in specialised stores n.e.c.,0.9,0.9,0.6,0.5,3 - Technicians and associate professionals,33 - Business and administration associate professionals,332 - Sales and marketing associate professionals,3322 - Buyers and purchasing officers,0.85,0.8,0.7,0.65,
25007,F - Construction,42 - Civil engineering,429 - Construction of other civil engineering projects,4290 - Construction of other civil engineering projects,0.98,0.95,0.9,0.88,3 - Technicians and associate professionals,31 - Science and engineering technicians,315 - Safety and quality inspectors,3152 - Occupational health and safety technicians (or equivalent safety officer role),0.9,0.8,0.75,0.6,
25375,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles",466 - Wholesale of machinery and equipment,4669 - Wholesale of other machinery and equipment,0.85,0.8,0.75,0.6,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,315 - Safety and quality inspectors,3152 - Occupational health and safety technicians,0.9,0.85,0.8,0.6,
25397,H - Transportation and storage,52 - Warehousing and support activities for transportation,52.2 - Support activities for transportation,52.24 - Cargo handling,0.95,0.9,0.9,0.85,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,832 - Mobile plant operators,8322 - Fork-lift truck operators,0.95,0.9,0.9,0.8,
25159,P - Education,85 - Education,854 - Higher education,8540 - Higher education,0.98,0.97,0.95,0.9,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,312 - Civil engineering technicians,3123 - Surveying technicians,0.95,0.9,0.8,0.6,
25103,I - Accommodation and food service activities,55 - Accommodation,551 - Hotels and similar accommodation,5510 - Hotels and similar accommodation,0.95,0.9,0.9,0.9,9 - Elementary occupations,91 - Cleaners and helpers,"912 - Cleaners and helpers in offices, hotels and other establishments","9120 - Cleaners and helpers in offices, hotels and other establishments",0.9,0.85,0.85,0.8,
25221,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.98,0.95,0.9,0.9,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,7232 - Machinery mechanics and fitters,0.95,0.95,0.9,0.85,
25189,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.95,0.9,0.85,7 - Craft and related trades workers,71 - Building and related trades workers,712 - Building finishers and related trades workers,7122 - Plumbers and pipe fitters,0.97,0.9,0.8,0.9,
24957,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5224 - Cargo handling,0.95,0.9,0.85,0.75,4 - Clerical support workers,43 - Numerical and material-recording and other clerical support workers,432 - Material-recording and transport clerks,4321 - Stock clerks and order clerks,0.8,0.75,0.7,0.65,
25402,S - Other service activities,94 - Activities of membership organizations,949 - Activities of other membership organizations,9499 - Activities of other membership organizations n.e.c.,0.8,0.75,0.7,0.65,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.98,0.85,0.75,0.55,
25314,"M - Professional, scientific and technical activities",70 - Activities of head offices; management consultancy activities,702 - Management consultancy activities,7020 - Management consultancy activities,0.9,0.85,0.75,0.7,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers (not elsewhere classified),0.95,0.85,0.8,0.6,
25003,"M - Professional, scientific and technical activities",71 - Architectural and engineering activities; technical testing and analysis,711 - Architectural and engineering activities and related technical consultancy,7110 - Architectural and engineering activities and related technical consultancy,0.75,0.85,0.8,0.75,3 - Technicians and associate professionals,31 - Physical and engineering science associate professionals,311 - Physical and engineering science technicians,3112 - Civil engineering technicians,0.95,0.9,0.8,0.65,
24888,P - Education,85 - Education,854 - Other education,8540 - Other education,0.9,0.9,0.85,0.8,2 - Professionals,23 - Teaching professionals,235 - Other teaching professionals / Education methods specialists,2359 - Other teaching professionals,0.9,0.75,0.65,0.55,
25310,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.95,0.9,0.75,0.6,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers","723 - Vehicle, mobile plant and related mechanics and repairers",7233 - Heavy vehicle and mobile-plant mechanics,0.95,0.9,0.85,0.8,
25333,B - Mining and quarrying,07 - Mining of metal ores,,,0.95,0.9,0.2,0.1,3 - Technicians and associate professionals,31 - Science and engineering technicians,311 - Physical and engineering science technicians,,0.9,0.8,0.6,0.2,
25118,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0722 - Mining of gold and silver ores,0.95,0.95,0.9,0.9,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,3114 - Mechanical engineering technicians,0.9,0.85,0.75,0.65,
25362,F - Construction,42 - Civil engineering,429 - Construction of other civil engineering projects,4290 - Construction of other civil engineering projects n.e.c.,0.98,0.96,0.93,0.9,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2141 - Civil engineers,0.98,0.96,0.94,0.92,
24639,L - Real estate activities,68 - Real estate activities,683 - Real estate activities on a fee or contract basis,6830 - Real estate agencies,0.75,0.75,0.6,0.6,4 - Clerical support workers,41 - General and keyboard clerks,411 - General office clerks,4110 - General office clerks,0.98,0.95,0.9,0.85,
25241,B - Mining and quarrying,09 - Support activities for mining,099 - Support activities for mining,0990 - Support activities for mining,0.9,0.85,0.75,0.6,1 - Managers,,,,0.85,0.25,0.15,0.1,
