job_id,isic_1digit,isic_2digit,isic_3digit,isic_4digit,isic_1digit_confidence,isic_2digit_confidence,isic_3digit_confidence,isic_4digit_confidence,isco_1digit,isco_2digit,isco_3digit,isco_4digit,isco_1digit_confidence,isco_2digit_confidence,isco_3digit_confidence,isco_4digit_confidence,classification_summary
25343,H,53,53.2,53.20,0.98,0.97,0.9,0.9,8,83,833,8332,0.98,0.96,0.9,0.85,"Industry: Postal and courier activities (ISIC Rev.4: Section H; Division 53; Group 53.2; Class 53.20). Occupation: Drivers and mobile plant operators, specifically delivery/courier drivers (ISCO-08: Major group 8; Sub-major 83; Minor 833; Unit group 8332)."
25359,C,10,106,1061,0.85,0.8,0.6,0.5,5,52,522,5223,0.95,0.9,0.8,0.6,"The employer (Trukai Industries) is most plausibly classified in Manufacturing (ISIC Section C), specifically Manufacture of food products (Division 10) and likely the grain mill products class, though exact 3-/4-digit placement is uncertain without company activity details. The job (Sales Merchandiser) matches ISCO major group 5 (Service and sales workers) and more specifically sales/shop demonstrator roles; the occupational match is strong at higher levels but less certain at the most detailed unit-group level."
25001,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores (including gold and silver),0.98,0.96,0.95,0.95,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,831 - Mining and construction mobile plant operators,8312 - Mining and construction plant operators (shotcrete / underground equipment operators),0.88,0.85,0.75,0.65,"The industry classification is highly certain: this is a job in underground gold mining operations and maps clearly to ISIC section B, division 07 and class 0729 (other non‑ferrous metal ores). The occupational classification is reasonably certain at the major/sub‑major level (machine/mobile plant operator) because the role centers on operating a shotcrete rig, though the exact ISCO unit group is less certain because shotcrete work sits at the boundary between mobile plant operators and building/finishers in ISCO terminology."
25315,M,70,702,7022,0.9,0.9,0.85,0.8,1,12,121,1219,0.85,0.8,0.75,0.6,"The role is best classified under ISIC as management/consultancy activity (Section M, Division 70 — business and management consultancy / program delivery) because it involves designing and administering donor-funded grants and program management. Occupation-wise, the Grants Lead functions as a business/administration manager (ISCO Major Group 1, Administrative and commercial managers) responsible for leading grant schemes and compliance, though exact unit-group placement (1219, managers n.e.c.) is moderately uncertain because of overlap with specialised program/project manager categories."
25084,C - Manufacturing,33 - Repair and installation of machinery and equipment,"331 - Repair of fabricated metal products, machinery and equipment",,0.65,0.95,0.6,0.4,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers","723 - Vehicle, ship and aircraft mechanics and repairers",7231 - Motor vehicle mechanics and repairers,0.9,0.85,0.8,0.7,This role is a frontline technical supervisory position (Leading Hand) for diesel fitter/maintenance work on heavy Caterpillar equipment and aligns well with repair and maintenance of machinery (ISIC Division 33) and craft-level mechanics (ISCO group for vehicle/machinery mechanics). Classification at the division and broad occupation groups is high-confidence; finer ISIC 3/4-digit and ISCO 4-digit distinctions are somewhat less certain because the employer is a dealer that also conducts sales/service and the job covers supervisory and apprenticeship-training duties.
25219,P,85,85.4,85.41,0.98,0.98,0.95,0.75,2,24,,,0.9,0.85,0.4,0.25,"The employer is a private higher education institution so the economic activity is best classified in ISIC Section P (Education), Division 85, Group 85.4 (Higher education). The role is a Quality Assurance / Audit analyst in an educational setting and most plausibly maps to ISCO major group 2 (Professionals), specifically within business and administration professionals (24), though the exact minor/unit group is uncertain because the job blends auditing/QA, compliance and administrative testing tasks."
25240,B,07,072,,0.99,0.98,0.95,0.4,3,35,351,,0.95,0.95,0.9,0.4,"The posting is clearly for a role within the mining sector (metal ore extraction) and can be classified under ISIC Division 07 (Mining of metal ores) with high confidence. The occupation is an on-site senior IT/ICT support role (technician/associate-professional level) which fits ISCO major group 3, sub-major 35; exact 4-digit ISIC and ISCO unit-group codes are left null due to uncertainty mapping to a single precise class/unit-group from the available text."
25295,S,94,94.9,94.99,0.8,0.8,0.7,0.6,3,33,,,0.75,0.7,0.3,0.1,"Industry: The employer is an NGO providing international development services, best mapped to ISIC Section S (Other service activities), Division 94 (Activities of membership organisations), Group 94.9 and Class 94.99 (other membership organisations). Occupation: The role is an administrative/operations coordinator combining finance, procurement, logistics and office management duties and most closely aligns with ISCO major group 3 (Technicians and associate professionals), sub-major group 33 (business and administration associate professionals); the exact 3- and 4-digit ISCO unit groups are uncertain from the ad."
25266,N,78,783,7830,0.6,0.6,0.55,0.5,2,24,242,2423,0.9,0.85,0.75,0.7,"The employer/role is best aligned with ISIC section N (Administrative and support service activities), Division 78 (Employment activities) — specifically class 7830 (human resources provision and management of HR functions) based on the posting's stated industry of Human Resources and Recruitment, though this is somewhat uncertain because the company describes itself as a multi-faceted commercial enterprise. The occupation maps well to ISCO-08 unit group 2423 (Personnel and careers professionals) because the role is an HR specialist focused on HRIS administration, reporting and HR processes (confidence moderate–high)."
24859,G,46,,,0.9,0.6,0.2,0.1,5,52,524,,0.95,0.9,0.8,0.2,"This posting is clearly for a sales role (commission-based independent sales consultants), so occupation classification at the sales-worker level (ISCO major group 5, sub-major 52) is high confidence. The economic activity is less certain: it most likely falls under wholesale/retail trade or agents/brokers (ISIC section G, division 46) but the posting lacks detail about the goods/services and sales channel so more specific ISIC 3- and 4-digit assignment is uncertain."
25134,R,91,910,9101,0.95,0.95,0.9,0.75,2,26,262,2622,0.95,0.9,0.9,0.9,"This posting is for an Assistant Librarian (Cataloguing) at a university library and clearly fits within library and archive activities (ISIC Section R, Division 91). The occupational match is a librarian/information professional (ISCO-08 minor group 262, unit group 2622), so the classification is straightforward and reasonably certain at higher levels; class-level ISIC (4-digit) is slightly less certain only because small variations in ISIC class numbering between editions/interpretations can occur."
25157,"R - Arts, entertainment and recreation","91 - Libraries, archives, museums and other cultural activities","910 - Libraries, archives, museums and other cultural activities",9101 - Library and archives activities,0.92,0.95,0.9,0.85,2 - Professionals,"26 - Legal, social and cultural professionals","262 - Librarians, archivists and curators",2621 - Librarians,0.98,0.9,0.92,0.95,"The vacancy is clearly for a librarian (Technical Services Librarian) so the ISCO classification as 2621 (Librarians) is highly appropriate. For ISIC, the role is best mapped to library and archive activities (Section R, Division 91); note that because the employer is a university there is minor ambiguity with the education sector (Section P), but the posting explicitly describes library services so ISIC 9101 was chosen."
25165,B,07,072,0729,0.95,0.95,0.95,0.9,8,82,,,0.95,0.9,0.3,0.1,"The job is clearly in mining (ISIC B), specifically mining of non‑ferrous metal ores (ISIC 07 / 072 / 0729 — e.g., gold mining), with high confidence based on the employer and role description. Occupationally the role is a plant/machine operator (ISCO major group 8) — specifically a mobile drilling rig operator (sub‑major 82); the posting is explicit about operating LM90 diamond drill rigs but does not state the exact ISCO minor/unit group, so lower confidence is assigned at those finer levels."
24969,M,70,701,7010,0.85,0.8,0.75,0.7,1,11,112,1120,0.95,0.9,0.88,0.85,"This role is best classified as an activities-of-head-offices / senior management position (ISIC 7010 - Activities of head offices) because the General Manager will lead and coordinate multiple divisions across sectors. Occupationally it maps to senior/top management (ISCO-08: 1120 Managing directors and chief executives); there is some uncertainty in the industry code because the enterprise operates across agriculture, wholesale and other activities and the primary production activity is not specified."
25215,G,47,471,4711,0.85,0.8,0.7,0.6,5,52,522,5223,0.95,0.9,0.85,0.75,"This is a sales/merchandising role for FMCG products operating in retail outlets, so it maps to ISIC Section G (Wholesale and retail trade) — specifically retail sale in non‑specialised stores with food/beverages predominating (ISIC 4711). Occupationally it is a sales worker role (ISCO-08 Major Group 5), most closely matching shop sales assistants/demonstrators/merchandisers (ISCO 5223). Note: the ISIC class is somewhat uncertain because the employer is a manufacturer (Trukai) whose primary industry could alternatively justify a Manufacturing classification; occupational mapping is more certain."
25127,B,07,072,0721,0.99,0.95,0.85,0.6,2,24,243,2434,0.99,0.95,0.9,0.75,"The employer is an open-cut gold mining operation, so the job clearly falls within Mining and quarrying (ISIC Section B), specifically Mining of metal ores (Division 07 / Group 072) — classification at the detailed class level is given with moderate confidence. The role is a corporate Communications & External Affairs position (public relations/communications professional), which maps to ISCO-08 as a public relations/communications professional (major group 2, business and administration professionals, minor group 243, unit group 2434) with high confidence."
25248,B,07,072,0729,0.98,0.95,0.85,0.75,4,41,413,,0.9,0.75,0.45,0.15,"Industry: This role is clearly associated with mining operations (Hidden Valley mine) and is best classified under ISIC Section B, Division 07 (Mining of metal ores); the assignment to Group 072 and Class 0729 (mining of other non‑ferrous metal ores) is appropriate for gold/metal mining but slightly less certain without an explicit mention of the specific metal. Occupation: The position is an HR Officer performing administrative HR duties (employee records, benefits, reporting) and maps best to ISCO Major Group 4 (Clerical support workers), Sub‑major 41 (general/keyboard clerks) and broadly to minor group 413 (general office/personnel clerks); there is moderate confidence at higher levels but insufficient detail to assign a precise 4‑digit unit group with high confidence."
25176,H,50,502,5020,0.95,0.92,0.86,0.82,1,13,132,1322,0.95,0.75,0.6,0.5,"The role is primarily a senior operational management position in maritime shipping (ship management and port/operational oversight), so ISIC classification under Water Transport (Section H, Division 50; Sea and coastal freight water transport) is appropriate. For occupation, the job is clearly a managerial position in transport operations (ISCO major group 1), but the exact sub-classification within production/specialised services managers vs. administrative managers has some ambiguity, so lower confidence is assigned at the most detailed ISCO levels."
25011,G,45,452,4520,0.95,0.95,0.95,0.9,5,52,522,,0.9,0.7,0.4,0.2,"The job is clearly an automotive dealership service role (maintenance/repair of motor vehicles) and fits ISIC Rev.4 class 4520 with high confidence. Occupationally the role is a customer-facing service/sales position (ISCO major group 5, sub-major 52), but its mixed advisory, clerical and sales duties make precise 4-digit ISCO assignment uncertain."
25183,S,94,94.9,94.99,0.85,0.8,0.75,0.7,1,12,121,1219,0.95,0.8,0.6,0.4,"The employer is a development NGO delivering community infrastructure projects, best classified under ISIC Rev.4 Section S (Activities of membership organisations), class 94.99 (activities of other membership organisations). The occupation is a managerial role (ISCO Major Group 1), most closely mapped to administrative/business services and programme management (approx. ISCO 1219), though exact 4‑digit matching is less certain because ISCO has varied unit groups for project/program and construction management within different subgroups."
25241,F,42,421,4210,0.95,0.9,0.85,0.8,1,13,132,,0.85,0.8,0.7,0.3,"The posting describes an on-site operations supervisor responsible for site production, equipment performance, maintenance scheduling and team leadership on mining and road-construction projects; this maps well to ISIC Section F (Construction), specifically Construction of roads and railways (ISIC 4210). The occupational mapping to the managerial/operations area of ISCO (Managers of production/mining/construction activities) is appropriate, but exact 4-digit ISCO unit-group assignment is uncertain because the ad mixes supervisory and operational duties and does not clearly state managerial level or official job title within an organisational hierarchy."
25302,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,452 - Maintenance and repair of motor vehicles,4520 - Maintenance and repair of motor vehicles,0.85,0.8,0.85,0.9,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle mechanics and repairers,7231 - Motor vehicle mechanics and repairers,0.95,0.92,0.95,0.95,"The occupation is clearly a motor-vehicle/machinery mechanic role (ISCO 7231) — duties and requirements strongly match that unit group. The ISIC assignment treats the job as repair/maintenance of motor vehicles (ISIC 4520) based on the tasks described; there is moderate uncertainty because the employer is described informally as a construction/business (which could alternatively suggest classifying the employer under Construction, ISIC Division 41)."
25066,G,47,474,4742,0.95,0.9,0.85,0.8,4,43,432,4321,0.7,0.65,0.6,0.55,"Industry: The employer is best classified in ISIC Section G (Wholesale and retail trade); Division 47 (Retail trade, except of motor vehicles and motorcycles), Group 474 (Retail sale of information and communication equipment in specialized stores), Class 4742 (Retail sale of telecommunications equipment in specialized stores) — high confidence because the company describes itself as retail/distribution of telecommunications and electronic products. Occupation: The role maps most closely to ISCO major group 4 (Clerical support workers), subgroups for material/stock handling (unit group 4321 Stock clerks and order fillers) with moderate confidence: the duties (inventory control, shipping documentation, tracking and coordination) align with material-recording/stock duties, though the title 'Coordinator' and supervisory responsibilities introduce some ambiguity with managerial supply-chain occupations."
25214,G,46,463,4630,0.8,0.85,0.8,0.75,5,52,522,5223,0.95,0.9,0.85,0.7,"This is a field sales role for FMCG products (Nestlé) focused on distribution, merchandising and customer relationships, which maps well to ISCO sales worker categories (major group 5, sub-major 52). For ISIC, the activity can reasonably be coded to wholesale trade of food and beverages (Section G, Division 46, Group 463) because the vacancy concerns sales/distribution operations — note there is some ambiguity because Nestlé is also a manufacturer, so if classifying the employer by primary production activity the code could instead be in Manufacturing (Section C, Division 10)."
25279,C,11,110,1105,0.95,0.95,0.95,0.95,3,31,311,3112,0.6,0.55,0.5,0.4,"The industry classification is straightforward: this role is in Manufacturing (Section C), Manufacture of beverages (Division 11), Manufacture of beverages (Group 110), specifically Manufacture of beer (Class 1105) with high confidence. The occupational classification is less certain: the role is a frontline brewing supervisor and could map to food/beverage processing technicians or to a first‑line production supervisor/manager; I mapped it to ISCO-08 3112 (food processing and related technicians) with moderate confidence and lower confidence at the most detailed digit because the posting describes a supervisory/managerial role that may alternatively be classified under production managers or first-line supervisors."
25096,Q,88,88.9,,0.95,0.9,0.6,0.2,4,41,,,0.85,0.8,0.3,0.2,"This role is best classified as social work/humanitarian activity (ISIC Section Q, Division 88 — social work activities without accommodation) because it supports a child-protection helpline and related data/monitoring tasks for an NGO. The occupation aligns with clerical/administrative data work (ISCO major group 4, general/keyboard clerical support) — the posting clearly describes data-entry, recordkeeping and basic analysis, but lacks technical/professional qualifications that would support a more specific ISCO unit-group assignment."
25130,G,47,477,4778,0.95,0.95,0.9,0.85,7,74,742,7429,0.85,0.7,0.6,0.4,"The employer is a retail specialist selling and custom-producing trophies and personalised products, so ISIC Rev.4 fits best under Section G, Division 47 (Retail trade, except of motor vehicles and motorcycles), Group 477 (retail sale of other goods in specialised stores), classed to 4778 (other retail sale of new goods in specialised stores). The occupation is primarily a hands-on technical production role with supervisory duties (engraving, sublimation, heat-press operations and team leadership), so it maps most closely to ISCO major group 7 (craft and related trades workers) and to printing/other craft unit groups; finer ISCO unit-group assignment is less certain because the role blends craft/technical production, design and customer-service/sales supervision."
25207,C,25,25.6,25.61,0.8,0.75,0.7,0.65,4,43,431,4311,0.9,0.88,0.85,0.8,"The employer is described as a steel fabrication and construction company, so the economic activity has been classified under Manufacturing (Section C), specifically 'Manufacture of metal structures and parts of structures' (ISIC 25.61); this choice reflects the emphasis on steel fabrication in the posting but there is some ambiguity because the firm also undertakes construction. The job itself is a Payroll Officer whose duties (processing payroll, maintaining payroll records, reconciling deductions) fit the clerical/accounting domain and is classified as an accounting/bookkeeping clerk (ISCO-08 4311) with high confidence."
25161,H,52,522,5229,0.98,0.9,0.8,0.65,1,12,121,,0.98,0.75,0.6,0.2,"This vacancy is clearly within Transportation and Storage (ISIC Section H), most appropriately placed in Division 52 (Warehousing and support activities for transportation) and, given the emphasis on freight forwarding, cargo and logistics operations, mapped to class 5229 (other transportation support activities). The occupation is unambiguously a managerial role (ISCO major group 1); it fits an administrative/operations manager profile but the exact ISCO unit group for a national logistics/operations manager is ambiguous from the posting, so lower-level occupation codes are provided with moderate confidence."
25190,B,07,072,0722,0.98,0.95,0.85,0.6,3,,,,0.7,0.3,0.2,0.1,"This is a mining-sector position (gold processing at the Kainantu mine), so ISIC places it in Section B, Division 07 (mining of metal ores), most closely aligned with non‑ferrous/precious metal mining. The occupational classification is less precise from the posting: the role is a first‑line/PTW (permit-to-work) supervisor in a processing plant with strong safety/control duties, which situates it within ISCO major group 3 (technicians and associate professionals) but the posting does not provide enough detail to assign a single specific ISCO sub‑group or unit group with high confidence."
24955,N - Administrative and support service activities,78 - Employment activities,78.1 - Employment placement agencies,78.10 - Activities of employment placement agencies,0.9,0.85,0.7,0.6,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1213 - Facilities managers,0.95,0.8,0.7,0.6,"The employer (PeopleConnexion) presents itself as a recruitment/HR services provider, so the economic activity is best classified under ISIC section N, division 78 (employment activities). The role is a senior operational/administrative manager responsible for facilities, construction projects and fleet — clearly within ISCO major group 1 (Managers); mapping to lower ISCO digits (business services/facilities manager) is plausible but carries moderate uncertainty because facility/fleet management can appear in several employer activity contexts."
25234,J,62,620,6201,0.95,0.92,0.85,0.65,1,12,122,1221,0.98,0.95,0.93,0.9,"This role is best classified as a Sales & Marketing Manager (ISCO-08: sales and marketing managers) with high confidence given the explicit title and responsibilities. The employer operates in the information technology sector, so the economic activity is classified under ISIC Section J (Information and communication), most likely Division 62 (computer programming, consultancy and related activities); the exact 4-digit ISIC class is somewhat less certain from the posting alone."
24866,B,07,072,0729,0.98,0.97,0.95,0.9,3,32,325,3252,0.9,0.75,0.7,0.6,"Industry: The employer operates a gold mine (Kainantu Gold Mine), so the activity aligns with ISIC Rev.4 Section B — Mining and quarrying, Division 07 Mining of metal ores, Group 072 and Class 0729 (mining of other non‑ferrous metal ores); this classification is highly certain. Occupation: the role is an on‑site Safety Officer performing safety audits, incident investigation, inductions and support to safety coordinators — this maps to ISCO‑08 Technicians and associate professionals (safety / occupational health & safety inspectors/technicians), though exact placement between 'professional' versus 'technician/inspector' unit groups can vary by country, so the occupational mapping is moderately confident."
25032,S - Other service activities,94 - Activities of membership organisations,94.9 - Activities of other membership organisations,94.99 - Activities of other membership organisations n.e.c.,0.85,0.9,0.85,0.8,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,1120 - Managing directors and chief executives,1.0,0.95,0.9,0.8,"The role is a senior leadership position (Executive Director) for a development/civil-society NGO and maps well to ISIC Rev.4 class 94.99 (activities of other membership organisations). Occupationally it is best classified as a chief executive/managing director under ISCO-08 (1120), though if the organisation primarily delivered direct social-care services a social work ISIC code could be considered."
25321,B,07,072,0729,0.99,0.98,0.95,0.9,2,22,226,2263,0.95,0.93,0.9,0.85,"This role is clearly situated in the mining industry (gold production) and maps to ISIC Rev.4 Section B — Mining and quarrying; specifically Division 07, Group 072 (mining of non‑ferrous metal ores) and Class 0729 (mining of other non‑ferrous metal ores). The occupation is best classified as an environmental/occupational health and hygiene professional (ISCO‑08 2263) — a Health & Safety Advisor performing audits, incident investigations, training and safety system implementation; both industry and occupation are well supported by the job description."
25178,B,06,06.1,06.10,0.95,0.95,0.8,0.7,1,12,121,,0.9,0.8,0.6,0.2,"The employer (Santos) and the job content clearly place this role in the oil & gas extraction industry (ISIC Section B, Division 06), so the industry classification is reliable though the company operates across oil and natural gas activities (hence slightly lower confidence at the most detailed class level). The occupation is a senior financial planning & reporting role that leads a small finance team and performs managerial finance functions — reasonably classifiable at the ISCO major and sub-major group (Managers; Administrative/Commercial managers) but less certain at the most detailed unit-group level without an exact ISCO unit-group label."
25277,H,50,502,5020,0.95,0.9,0.85,0.8,8,83,,,0.7,0.4,0.2,0.1,"This role is best classified in ISIC Rev.4 under Section H (Transportation and storage), specifically Division 50 (Water transport) and Sea and coastal freight water transport (5020), because the vacancy is for a vessel planner working on coastal vessels and cargo stowage for a shipping/logistics company. The ISCO-08 mapping is less certain: the job is a maritime deck/officer role (requires OOW certification) and could fall under seafaring/ship officer categories, but exact sub-major, minor and unit group assignment is ambiguous from the posting so only the broad major-group-level mapping is provided with moderate to low confidence."
24934,K,64,641,6419,0.95,0.95,0.9,0.85,1,13,133,1330,0.95,0.9,0.9,0.9,"This is a clear ICT operations/IT service management role within a banking institution, so the economic activity maps to ISIC section K (Financial and insurance activities), division 64 (financial services) and the monetary intermediation class for banks. The occupation corresponds well to ISCO-08 unit group 1330 (Information and communications technology service managers) as the role is managerial and responsible for ICT operations, infrastructure and staff."
25051,N,78,781,7810,0.8,0.75,0.7,0.6,2,24,242,2423,0.95,0.9,0.9,0.9,"The vacancy is clearly a human resources / recruitment role (Talent Acquisition Specialist) and maps well to ISCO-08 unit group 2423 (Human resource professionals). ISIC Rev.4 mapping to division 78 (Employment activities) is reasonable based on the recruitment function described, but is slightly less certain because the role is an internal HR function within a larger trading company rather than an external employment agency."
24935,K,64,641,6419,0.98,0.95,0.88,0.75,2,25,252,2522,0.99,0.98,0.97,0.95,"The employer is a bank, so the economic activity maps to ISIC Section K (Financial and insurance activities), Division 64 (Financial service activities, except insurance and pension funding), Group 641 (Monetary intermediation) and class 6419 (other monetary intermediation) — the 4-digit level is slightly less certain because some banking/financial institutions are classified to nearby classes. The role duties (server, security, backup, accounts, network performance, systems upgrades) match ISCO-08 unit group 2522 Systems administrators with high confidence."
25053,O,84,841,8412,0.98,0.97,0.95,0.9,1,11,112,1120,0.95,0.9,0.85,0.78,"This is a senior public administration post within a provincial (local) government administration, so it maps to ISIC section O (Public administration and defence; compulsory social security), division 84, group 841 and class 8412 (local government administration). The occupation aligns with senior managers in public administration (ISCO major group 1 — senior government official / top public administration manager)."
25010,G,45,451,4510,0.98,0.98,0.97,0.96,5,52,522,5221,0.95,0.92,0.88,0.75,"The job is clearly in retail motor-vehicle sales and maps to ISIC Rev.4 Section G, Division 45, Group 451, Class 4510 (Sale of motor vehicles). The occupation is best classified under ISCO-08 as a sales worker (major group 5, sub-major 52), specifically shop sales assistants (5221) although the exact 4-digit unit may be approximate since ISCO does not always distinguish senior/consultant roles within motor-vehicle retail sales."
25098,F,,,,0.95,0.3,0.15,0.1,2,24,241,2411,0.98,0.96,0.95,0.95,"The employer is explicitly described as a construction company, so the economic activity is confidently classified at ISIC Section F (Construction); the posting does not specify the precise type of construction activity (e.g., building, civil engineering, or specialized works), so lower-digit ISIC codes are left unspecified with low confidence. The occupation is clearly a Management Accountant role and maps with high confidence to ISCO-08 unit group 2411 (Accountants / Management Accountant)."
24937,P,85,853,8530,0.95,0.95,0.95,0.9,3,31,311,3113,0.95,0.9,0.85,0.7,"The employer is a university and the role supports teaching and laboratory practicals in applied physics/electronics, so the economic activity is best classified as Higher education (ISIC Rev.4: P / 85 / 853 / 8530) with high confidence. The occupation maps to ISCO-08 major group 3 (Technicians and associate professionals), specifically science/engineering technicians (31 / 311) and most closely to electrical/electronics engineering technicians (3113); broader levels are confident but the precise 4-digit unit-group is moderately uncertain given the general “lab assistant” title and university teaching context."
24835,K,64,64.1,64.19,0.95,0.9,0.85,0.8,2,26,261,2611,0.99,0.98,0.97,0.95,"This is an in‑house legal (litigation-focused) role for a digital bank operating in Papua New Guinea, so the economic activity maps to financial services (ISIC Section K, Division 64 — monetary intermediation) while the occupation maps clearly to Legal Professionals (ISCO-08 unit group 2611 — Lawyers/in-house counsel). Classification confidence is high for the occupation; industry classification is also strong but slightly less certain because the posting was listed by a recruitment agency and the informal industry label given was ""Legal"" rather than explicitly naming the hiring bank."
24834,H,49,,,0.85,0.8,0.3,0.2,8,83,832,8322,0.95,0.95,0.9,0.85,"The occupation is clearly a driving role and maps well to ISCO-08 (Drivers and mobile-plant operators, specifically car/taxi/van drivers). The employer's principal economic activity is not stated, so the industry classification is given at the broad Transportation and storage level (ISIC Section H, Division 49) with lower confidence for more detailed ISIC 3- and 4-digit codes."
24359,B,07,072,,0.95,0.95,0.9,0.3,4,43,432,4321,0.9,0.85,0.8,0.6,"The employer operates a gold mining site, so the economic activity is classified within Mining and quarrying (ISIC Section B), specifically Mining of metal ores (Division 07) and most closely Mining of non‑ferrous metal ores (Group 072); the exact 4‑digit class for the mine’s specific metal extraction is not assigned here due to lack of explicit mineral class in the posting. The job is a logistics/materials officer role (import/export, freight, warehouse/materials handling) and best fits ISCO-08 clerical support occupations for supply/transport/material-recording clerks, though the exact unit group assignment is moderately confident because duties mix clerical, driving and forklift operation tasks."
25115,K,64,641,6419,0.95,0.95,0.9,0.85,4,42,422,4221,0.9,0.88,0.85,0.75,"This is a customer-facing banking role (concierge for a bank branch and call centre) and maps clearly to Financial and insurance activities (ISIC section K, division 64). At the occupation level it best fits clerical customer-service roles (ISCO clerical support — customer service/client information worker), though there is some overlap between call-centre agent, branch receptionist/concierge and teller duties which reduces unit-group-level confidence slightly."
25091,I,55,55.1,55.10,0.98,0.95,0.9,0.9,5,51,512,5120,0.98,0.95,0.92,0.88,"The vacancy is for a Demi Chef employed by a hotel brand, so it maps well to ISIC Section I, Division 55 (Hotels and similar accommodation — class 55.10) with high confidence. The occupational fit is clearly within ISCO-08 for cooks (major group 5 → sub-major 51 → minor 512 → unit group 5120), though there is minor uncertainty only about exact seniority/specialist chef titles."
24949,G,46,467,4671,0.98,0.95,0.88,0.8,7,72,721,7212,0.97,0.92,0.9,0.8,"The employer is a fuel and lubricants distributor operating depots and wholesale distribution, which best fits ISIC Rev.4 Section G, Division 46, Group 467, Class 4671 (wholesale of solid, liquid and gaseous fuels and related products). The role is a hands-on vehicle/fleet mechanic responsible for maintenance and overhaul of light vehicles, trucks, forklifts and road tankers, corresponding to ISCO-08 Major Group 7, Sub-major 72, Minor 721 (motor vehicle mechanics and repairers), unit group 7212."
24801,H,52,521,5210,0.95,0.92,0.85,0.8,1,12,122,1222,0.95,0.8,0.8,0.75,"This posting describes a managerial role responsible for third‑party logistics contract oversight, transport operations and warehouse management, which best fits ISIC Section H (Transportation and storage), specifically warehousing and storage (ISIC 52/521/5210). The occupation is a management position in supply, distribution and logistics (ISCO-08 Major Group 1, Supply and distribution managers, unit group 1222); the assignment is confident but there is some ambiguity because the role spans both transport-support activities and warehousing/contract management."
24877,F,42,421,4210,0.98,0.96,0.92,0.9,8,83,833,8330,0.95,0.95,0.75,0.6,"The employer is a civil engineering/construction contractor and the ISIC classification (Section F, Division 42, Group 421, Class 4210) is a strong fit given the fleet of earthmoving and road-construction plant listed. The occupational classification is clearly within ISCO major group 8 (Drivers and mobile plant operators); however, the ad mixes heavy truck drivers and mobile plant (grader/dozer/excavator/roller) operators, so assignment to a single 4-digit unit group is less certain."
25055,O,84,841,8411,0.95,0.95,0.85,0.7,1,12,121,1211,0.9,0.8,0.75,0.6,"This position is a district-level public administration/management role and maps to ISIC Section O (Public administration and defence; compulsory social security) and Division 84. Occupationally it is best classified among managerial occupations (ISCO major group 1), specifically administrative/ public service management; fine-grain class assignments carry moderate uncertainty because the posting is for a local government district administrator and some ISIC/ISCO subclasses distinguish central vs. local administrative activities."
24582,B,07,072,0729,0.99,0.98,0.96,0.9,8,81,811,8112,0.98,0.95,0.9,0.7,"The posting clearly describes work in a gold mining operation (processing/ore-concentrate plant), so ISIC classification as Mining of metal ores (Section B, Division 07, Group 072, Class 0729) is appropriate. The role is that of a stationary mining/mineral-processing plant operator responsible for controlling crushers, pumps, conveyors and reagents, so it maps to ISCO-08 Stationary plant and machine operators — specifically mining/mineral-processing plant operators; the 4-digit unit-group assignment is somewhat less certain without the exact ISCO unit-group label used by the national implementation."
25060,O,84,841,,0.95,0.92,0.88,0.3,2,26,261,2611,0.98,0.92,0.9,0.88,"This posting describes a government-employed legal officer providing legal advice and legislative drafting at the provincial level, which corresponds to public administration activities (ISIC Section O, Division 84, Group 841). The occupational fit is strong for a licensed lawyer/Lawyer (ISCO-08 unit group 2611); the precise ISIC 4-digit class is less certain from the ad text, so a more specific ISIC class was not assigned with high confidence."
24945,K,64,641,6419,0.99,0.98,0.95,0.9,2,24,241,2413,0.95,0.9,0.8,0.7,"The employer is a state-owned bank, so the activity maps clearly to ISIC Section K (Financial and insurance activities), Division 64 (financial services) and the monetary intermediation group/class (641 / 6419). The occupation is a professional finance/risk role and fits within ISCO major group 2 (Business and administration professionals), likely under the finance/financial analyst sub-group, though exact 4-digit placement (specific risk/financial analyst unit) is somewhat uncertain due to overlap among ISCO unit groups for risk-related roles."
24947,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,,0.95,0.9,0.7,0.3,3 - Technicians and associate professionals,31 - Physical and engineering science associate professionals,311 - Physical and engineering science technicians,3112 - Civil engineering technicians,0.85,0.8,0.8,0.75,"The employer is a mining company, so the economic activity is classified under Mining and quarrying (ISIC Section B, Division 07) with high confidence; the exact 4‑digit mining class is not specified in the posting. The role is a civil‑engineering oriented Project Officer (project delivery, inspections, scoping, procurement) and best matches ISCO-08 3112 Civil engineering technicians (technician/associate professional level) with moderate-to-high confidence given the diploma/degree requirement and the supervisory/project responsibilities."
